# OpenSignals Text File Format. Version 1
# {"88:6B:0F:D9:19:8C": {"position": 0, "device": "bitalino_rev", "device name": "88:6B:0F:D9:19:8C", "device connection": "BTH88:6B:0F:D9:19:8C", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 2, "sync interval": 2, "date": "2026-4-10", "time": "13:54:21.305", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
13	0	0	1	1	515	
14	0	0	1	1	521	
15	0	0	1	1	541	
0	0	0	1	1	513	
1	0	0	1	1	504	
2	0	0	1	1	497	
3	0	0	1	1	503	
4	0	0	1	1	506	
5	0	0	1	1	511	
6	0	0	1	1	499	
7	0	0	1	1	495	
8	0	0	1	1	499	
9	0	0	1	1	495	
10	0	0	1	1	500	
11	0	0	1	1	529	
12	0	0	1	1	544	
13	0	0	1	1	519	
14	0	0	1	1	493	
15	0	0	1	1	481	
0	0	0	1	1	484	
1	0	0	1	1	530	
2	0	0	1	1	516	
3	0	0	1	1	513	
4	0	0	1	1	503	
5	0	0	1	1	513	
6	0	0	1	1	527	
7	0	0	1	1	497	
8	0	0	1	1	496	
9	0	0	1	1	515	
10	0	0	1	1	529	
11	0	0	1	1	515	
12	0	0	1	1	506	
13	0	0	1	1	512	
14	0	0	1	1	508	
15	0	0	1	1	503	
0	0	0	1	1	496	
1	0	0	1	1	509	
2	0	0	1	1	505	
3	0	0	1	1	507	
4	0	0	1	1	486	
5	0	0	1	1	499	
6	0	0	1	1	522	
7	0	0	1	1	538	
8	0	0	1	1	511	
9	0	0	1	1	493	
10	0	0	1	1	528	
11	0	0	1	1	535	
12	0	0	1	1	511	
13	0	0	1	1	493	
14	0	0	1	1	490	
15	0	0	1	1	495	
0	0	0	1	1	518	
1	0	0	1	1	523	
2	0	0	1	1	520	
3	0	0	1	1	516	
4	0	0	1	1	519	
5	0	0	1	1	518	
6	0	0	1	1	499	
7	0	0	1	1	466	
8	0	0	1	1	464	
9	0	0	1	1	488	
10	0	0	1	1	508	
11	0	0	1	1	536	
12	0	0	1	1	568	
13	0	0	1	1	537	
14	0	0	1	1	509	
15	0	0	1	1	539	
0	0	0	1	1	525	
1	0	0	1	1	446	
2	0	0	1	1	458	
3	0	0	1	1	460	
4	0	0	1	1	456	
5	0	0	1	1	501	
6	0	0	1	1	557	
7	0	0	1	1	562	
8	0	0	1	1	539	
9	0	0	1	1	530	
10	0	0	1	1	529	
11	0	0	1	1	554	
12	0	0	1	1	531	
